status_id,label,sub_label,fulltext,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'1129752694388920322,7,1,Great podcast. Very much enjoyed doing it. https://t.co/eM5OyJezHs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'1129740901599907840,7,,Congrats to all the grads this week. Follow your passion and achieve all the joy and happiness that comes from doing what you love. #Graduation2019 #Happiness #achievementunlocked,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'1129719659211776000,2,9,Very cool! https://t.co/yBu5pVBPJX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'1129385073503924226,7,1,"My highlight of #vivatech2019? Moderating a panel w/ #ForbuesUnder30 Europe honorees @amplebrain @teamplaybrush, Didrik Svendsen @Tailify, @xavedurand @aircall, along w/ @marieschneegans @workwell. It?ôs always enlightening to connect w/ innovative #startups &amp; founders! https://t.co/WOMzVbcrg7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'1129375545672851461,7,1,"It was exciting to participate in Tech for Good, sponsored by French President Macron during #vivatech2019. There has never been a more important time to come together to discuss this important topic. Another successful VivaTech, I really enjoyed my sessions with startups! https://t.co/7n2FQe1XGV",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'1129373612920758276,7,1,It was truly amazing to moderate a session w/ @marieschneegans @workwell during #vivatech2019. Workwell is one of the #startups I coach in France &amp; I could not be prouder of how Marie &amp; her co-founder have scaled &amp; evolved since we first started working with each other! https://t.co/dQRM3dSJFh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'1129268275651719169,1,,"Great to meet Europe?ôs 20 top &amp; potential unicorns at the Next European Unicorn Awards at #vivatech2019! #Startup momentum is growing in France &amp; this trend will contribute to creating new jobs, especially as #startups become unicorns or public companies. https://t.co/t68c49scHZ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'1129200779053719553,1,,"Named the ""2019?Hospitality?Executive of the Year"" my friend?Dawn Sweeney, CEO of the National Restaurant Association, shares the key leadership lessons that led her to success in my latest @ogolead podcast. #2019MEG #100yearsofWow #aff2019",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'1129097125420314625,1,,"What?ôs the most important thing a business leader can do?
1. Take an active interest in the people working for you.
2. Give direct feedback. 
3. Help your team become all they can be. #Leadership",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'1129044087829614593,1,,Loved hearing @WeRRestaurants CEO @dawnsweeney14 share her restaurant industry insights and the journey to create more leadership opportunities for women on the @oGolead Leadership Podcast this week https://t.co/H7woAiy7MP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'1128949092338589696,7,1,"Great to speak w/ @BettyWLiu for @NYSE?ôs Slice video series. Our conversation aired today on @cheddar &amp; I?ôd love for you to check it out! We talked about everything from the importance of #startups, to the changing role of the modern-day VC, &amp; more. https://t.co/QJeT4ww5Uu",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'1128776412155064321,9,0,"Thanks @Gartner_Inc for recognizing @DellTech's work @nxtwaveplastics, to address the problem of ocean-bound plastics. Please join the effort at https://t.co/NT2S9Zz7Jb, because when it comes to keeping our oceans clean, everyone has a role to play.  ??
https://t.co/p0cYlKnGo7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'1128755044516417536,7,1,"Was great to be at #RADIO2019 today with more than 1,800 @VMware engineers from around the world.
https://t.co/aFgHTeQ2RQ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'1128740668854063105,7,1,A very warm welcome to everyone @bitnami to the @VMware and @DellTech family! https://t.co/OLbvWowUis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'1128694289595346944,7,1,"I wrote a piece for @Sprinklr?ôs blog about the importance of trust in building relationships &amp; a track record of success. I believe that trust is the currency of the future, which is why companies need to go the extra mile to safeguard customer data. https://t.co/3l3JBw2gXA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'1128663586677587970,8,1,"""Never mistake knowledge for wisdom. One helps you make a living; the other helps you make a life."" - Eleanor Roosevelt",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'1128643640308502528,3,,Amazingly proud of Michael Shaich and the thoughtful piece he wrote on Chick-fil-A and the power of its religious values that won him the freshman writing award at the Olin School of Business at Washington U. https://t.co/N3xG1Qgu3K,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'1128623106510159878,7,1,"Excited to return to #VivaTech in France, where I am moderating a panel w/#ForbesUnder30 Europe honorees and sharing the stage w/Marie Schneegans @workwell. Glad to be part of this important event, which aims to connect large multinationals &amp; #startups  https://t.co/ozIpHpQpuh.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'1128491930168508425,1,,It?ôs so important to focus on what inspires you in order to drive your performance and happiness to the highest level.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'1128468127359090695,2,,"Not his fault.  Iran Deal was so poorly negotiated. You guys gave everything and got so little in return.  @realDonaldTrump had no choice.  After your horrible deal he did all he could. If you were honest, you would admit your mistake and praise @realDonaldTrump. https://t.co/T7l94TeYNs",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'1128309176235520001,1,,A young leader recently reached out and asked for my advice on what is the single biggest thing that separates a good leader from a great one. Here?ôs what I shared https://t.co/4CD5um7yr1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'1128286209837420544,9,1,Delighted to be in DC supporting @F_Macaulay at WILD - Women Innovators &amp; Leaders Network #mg100  #leaders #innovators #inclusiveness #diversityispower https://t.co/W34nxVvllh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'1128263935378038784,1,,Have you calculated the net cost of steel tariffs?  Not just benefit to US producers but added costs to US manufacturers that consume steel?  Ultimately how about costs to the consumer? Tariffs serve no useful purpose. We need free trade allowing most efficient producer to win. https://t.co/lWxa8QZ44X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'1127928386763014144,2,,Please explain this one... https://t.co/hC6EPMZWTu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'1127888577210220545,1,,You never want to let down the leader who invests time and energy to help you grow.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'1127749730732261376,6,,That was just the most amazing shot I?ôve ever seen to win a basketball game!!  And I?ôve been watching and playing basketball for 60 years.  Congratulations to @kawhileonard and the @Raptors !  Wow!!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'1127691441281601536,9,,"World's Toughest Job - #worldstoughestjob - Official Video - YouTube.   Worth a watch, especially today! https://t.co/kyn61QzDO9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'1127654251658973187,6,9,"Love this photo with #MLB star Ken Griffey, Jr!  Moms received free pink bats in Mother?ôs Day. Players use pink bats on Mother?ôs Day and raise money for breast cancer! https://t.co/gSxvVgogGm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'1127653201262645248,3,,"After a great Mother?ôs Day lunch, enjoyed taking grandkids to ?¶‚Å¶#louisvilleslugger museum. What a great brand!!!! https://t.co/IJQ8DlPiaW",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'1127620607720312832,9,,@MuathRGH @Uber I agree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'1127620201380495366,9,7,Happy #MothersDay. What was the best advice you've received from Mom? I share mine here. https://t.co/FQ1eRdn9uv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'1127613629803761664,8,1,This is why we call mistakes learning moments #learningmoments @LearningMoment https://t.co/VKSzaopU0P,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'1127567780943933441,9,mother's_day,"Wishing all mom?ôs a very Happy Mother?ôs Day!  If you are blessed to still have your mom around, give her a big hug and thanks for all she has done.  There is nothing like a mom.  Mom?ôs are amazing!",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'1127559222084939776,9,7,I want to honor my mom for Mother?ôs Day and couldn?ôt think of a better way to do it than by recognizing five life lessons I learned from my mom. #HappyMothersDay https://t.co/FQ1eRdn9uv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'1127369900710715393,9,3,"Mothers Day - my mum lived 99 years and 9 months - she was a woman of conviction, character and a 1st class contrarian - contrarian in a very positive way as she gave advice with unconditional love - she always encouraged me and challenged me - always tel?¶https://t.co/nIukmsjpSR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'1127366761135968256,1,,Great leaders are terrific at asking the right questions until they get the right answers.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'1127299210523529216,3,,Loved getting to see my grandsons play soccer this morning- so special #grandsonsrock https://t.co/4qDJ4Atlf0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'1127233668366438400,2,1,"USA needs global markets to thrive. Global markets need free trade to thrive.  Tariffs and trade barriers serve no useful purpose, they drive inefficiencies. Free markets drive innovation. Tariffs/protectionism thwart innovation.  We want the most efficient markets possible. https://t.co/nK9lRyLrNw",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'1127231625920540672,1,,@ryan_w @Uber Also the evolution needed to positive cash flow and eventually profits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'1127222468387622915,8,1,Great read by @davidnour https://t.co/i42igsXUk8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'1127197788821962754,9,3,It?ôs #NationalMomDogsDay and we are so blessed to have our beloved Sarge. Thank you Mom!!! https://t.co/a58WdzhWW4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'1127059451192717315,6,,There?ôs nothing like watching a team play unselfishly and make each other better. Congrats @warriors on a remarkable performance. What a battle between two great teams!  Worth staying up for!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'1126952784345976832,1,,@skaragiannis @Uber I think tech companies should have at least a roadmap to cash flow break even and also profitability,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'1126929636615774208,8,,Love to see people benefitting from our @usafacts work! https://t.co/36SJkj8KQM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'1126906328272654336,9,1,"It?ôs a big day for #tech! @Uber is set to go public w/ a valuation of $82B, I?ôm interested to see how investors will react. I believe we need to see even more companies IPO &amp; I?ôd even go as far as to say #startups need to start going public even sooner. https://t.co/LfAnIcRVR9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'1126895676586110977,1,,"""Work hard. Be kind.""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'1126847114217230337,1,,People won?ôt care about you as a leader unless you care about them and what they do. #Leadership,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'1126844017042313216,8,1,"""We should be lifting each other up and cheering one another on. Not trying to outshine, or one up each other. The sky would be awfully dark with only one star.""
-- Author Unknown
 #leadership  #thelearningmoment #iwork4wd40",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'1126646248021286912,0,1,George Kozmetsky joined our board of directors along with Bobby Ray Inman in 1987. Both were a great help during the formative years of @Dell https://t.co/zMW1EPXlKM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'1126581363639853056,7,1,"I think @TimeMachine_AI is on its way to being the top exchange for #AI. If you?ôre attending, join me at @SparkCognition's AI &amp; Future Tech Summit to discuss how AI will revolutionize society through large corporations &amp; #startups alike. https://t.co/uaxNixF5GI",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'1126564293829259264,2,,@BetoORourke comment on @netanyahu being a racist disqualifies him from serious consideration for any public office in USA let alone President.  Shows a real lack of intelligence and tremendous ignorance. https://t.co/ZEYSxTmTVw,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'1126559538273050625,1,,"?úShow up, speak up, and deliver your results.??CEO of the National Restaurant Association, Dawn Sweeney, inspires and educates like no one else. Don't miss this business leadership podcast. @WeRRestaurants @dawnsweeney14 https://t.co/H7woAiy7MP",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'1126555466589282304,7,1,"Good to connect w/@TNI_Influence to share more on where I think the future of #tech is going &amp; why #startups are the future in terms of job creation, GDP growth, inclusion &amp; innovation. I?ôm lucky to do what I do ??coach &amp; mentor 18 game-changing startups! https://t.co/gorzT7Jogm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'1126537264014745601,1,0,"Good read. Thank you @satyanadella for your vision in expanding @Microsoft's partnership with @DellTech to deliver a fully native, supported, and certified @VMware cloud infrastructure @Azure.
https://t.co/ESIJLr2Yun",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'1126528380822802433,1,,"Named the ""2019?Hospitality?Executive of the Year"" my friend?Dawn Sweeney, CEO of the National Restaurant Association, shares the key leadership lessons that led her to success in my latest @ogolead podcast. Tune in. @WeRRestaurants @dawnsweeney14",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'1126360093786664961,7,1,"@Machiz @Nasdaq @BatteryVentures Josh, thank you it was my honor",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'1126309127289020416,1,,It?ôs not enough to just point out the problem at hand...leaders give their people the confidence and belief they have the capability to solve it.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'1126259443962789888,7,,"Last week I had the pleasure of partnering with @Sprinklr &amp; @VivekKundra @YoliChisholm to host a media dinner discussing the 10-year anniversary of @usdatagov and why brands should prioritize trust."" Congrats on a successful event, team! https://t.co/APYz9o1XT3 https://t.co/aGvYTQkpEi",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'1126255599484833792,1,,Want to engage your workforce? Recognize them!  https://t.co/fEnJqkYb3N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'1126235841247023112,10,,Beautiful ! https://t.co/vlMQf7b3xV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'1126233334839951364,2,,"Unfortunately @realDonaldTrump was left with no choice but to unwind the very dangerous position we were placed in by the overeager, inexperienced and soft @BarackObama and his weak team. https://t.co/D8KSKEVhzF",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'1126229380554870786,7,1,"Great to speak with @Machiz from @Nasdaq during #CloudNY. We covered a lot of ground in the short interview, from my work with #startups, to leadership lessons, to the future of VCs. Thanks for taking the time! Cc @BatteryVentures https://t.co/QCmb6tvP1q",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'1126176562058022913,1,,?úYou manage things; you lead people.?? Grace Hopper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'1125944904566419456,1,,Leaders know recognition is only valued when it is earned.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'1125864386525114368,0,,Great work ! https://t.co/iimKfUQxY4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'1125861863315714050,2,,"@RepDanCrenshaw is one of the brightest new faces on the political scene.  His perspective on a broad range of topics is impressive.  We need more public servants like him, bright, articulate, balanced.  And more impressive when you consider his military ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'1125823501695320064,8,1,Which of these is the biggest challenge for you as a leader?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'1125803508152844289,8,1,"When you are growing as a leader, it's important to always ask yourself these three questions. #Leadership https://t.co/keVtC9RGPK",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'1125732229710319617,2,,Why is this a terrible idea ?  At least it?ôs an idea and an attempt to lower homicides and senseless acts of violence. I give @SenBooker credit for coming up with ideas.  You @ScottforFlorida should too https://t.co/JfiKXtwjGa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'1125729893399113728,10,2,@GarySiniseFound does great work for those who?ôve served and their families. Thank you @GarySinise for what you do!  @GarySinise is an American hero. https://t.co/n8BVYjPbBD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'1125725811569561600,2,,Thanks Pascal https://t.co/GpfajkFulx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'1125705479710216193,8,1,Recognition is a skill every leader should master because it shows you care  and appreciate what your  people do.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'1125664589893361664,0,,"Visited our Shanghai packager today with our AWESOME China ?á®?á≥ tribe - where millions of cans are made &amp; ready to create positive lasting memories solving problems in factories, homes &amp; workshops across China &amp; Asia. 
 #Iwork4wd40 #wd40triballife  #wd40 https://t.co/kkqhsUPIOG",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'1125485301059731456,2,,"You can?ôt be serious!  Your view is so slanted, bigoted and inappropriate.  I hope your Democratic colleagues call you out for such uneducated comments. https://t.co/z3I9zH5U4F",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'1125413210264412165,2,,"You( we )are fighting on too many fronts. China, NK, carrier group towards Iran, tariffs with Canada &amp; Mexico, strain with Western Europe leaders, Venezuela / Cuba.  Advise:  first embrace our historically close allies ( Canada, Mex, Europe)for broad support, then take on rivals. https://t.co/YfSNvsp6BL",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
'1125324222736158721,0,,"Great to be with our China ?á®?á≥ tribe in Shanghai- they create positive lasting memories everyday day making the blue &amp; yellow can with the little red to available to more people in more places and teaching the wonderful Chinese people to use more. 
 #wd4?¶https://t.co/J7T3F3Q25i",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
